Order ID,Order Date,Ship Mode,Customer ID,Customer Name,Segment,Country,Market,Category,Sales,Quantity,Profit,Shipping Cost,Order Priority,Elapsed Time,Day,Date,Month,Year
IN-2011-72334,2011-01-31,Standard Class,SF-20200,Sarah Foster,Consumer,China,APAC,Office Supplies,163.98,6,18.0,10.65,Medium,6,Monday,31,January,2011
US-2011-120957,2011-01-31,Standard Class,DK-12835,Damala Kotsonis,Corporate,Dominican Republic,LATAM,Office Supplies,115.13,7,-27.45,10.51,Medium,6,Monday,31,January,2011
IN-2011-18070,2011-01-31,Standard Class,BD-11560,Brendan Dodson,Home Office,Singapore,APAC,Office Supplies,113.4,4,55.56,4.51,Medium,5,Monday,31,January,2011
MX-2012-140109,2012-01-31,Second Class,JK-15325,Jason Klamczynski,Corporate,Mexico,LATAM,Office Supplies,169.06,11,42.56,50.21,Critical,3,Tuesday,31,January,2012
IN-2012-12981,2012-01-31,Standard Class,JL-15235,Janet Lee,Consumer,Australia,APAC,"Office Supplies, Technology",868.67,10,95.72,47.27,Medium,5,Tuesday,31,January,2012
SF-2012-4060,2012-01-31,First Class,LW-17125,Liz Willingham,Consumer,South Africa,Africa,Office Supplies,53.7,1,4.29,8.73,High,1,Tuesday,31,January,2012
NI-2012-3410,2012-01-31,Standard Class,HE-14800,Harold Engle,Corporate,Nigeria,Africa,"Office Supplies, Technology",54.97,2,-95.36,5.41,Medium,5,Tuesday,31,January,2012
CA-2012-149587,2012-01-31,Second Class,KB-16315,Karl Braun,Consumer,United States,US,"Furniture, Office Supplies",99.26,7,38.91,6.16,Medium,5,Tuesday,31,January,2012
IN-2013-73293,2013-01-31,Standard Class,SP-20545,Sibella Parks,Corporate,Australia,APAC,Office Supplies,1286.14,7,228.58,160.66,Medium,6,Thursday,31,January,2013
CA-2013-159891,2013-01-31,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,US,Office Supplies,1396.35,9,694.42,120.5,Medium,6,Thursday,31,January,2013
HR-2013-1490,2013-01-31,Second Class,KM-16225,Kalyca Meade,Corporate,Croatia,EMEA,Technology,861.9,10,172.2,78.83,Medium,4,Thursday,31,January,2013
ID-2013-78452,2013-01-31,Standard Class,KB-16315,Karl Braun,Consumer,Vietnam,APAC,Office Supplies,677.88,4,-24.6,74.71,Medium,5,Thursday,31,January,2013
ID-2013-66405,2013-01-31,Standard Class,CA-11965,Carol Adams,Corporate,Indonesia,APAC,"Furniture, Technology",1870.83,6,-31.05,109.8,Medium,4,Thursday,31,January,2013
US-2013-117198,2013-01-31,Second Class,LH-16900,Lena Hernandez,Consumer,Mexico,LATAM,"Furniture, Office Supplies, Technology",474.24,18,24.32,61.46,High,2,Thursday,31,January,2013
BU-2013-7380,2013-01-31,Standard Class,MH-17455,Mark Hamilton,Consumer,Bulgaria,EMEA,"Office Supplies, Technology",197.37,4,21.27,33.24,High,4,Thursday,31,January,2013
ES-2013-5676979,2013-01-31,Standard Class,CT-11995,Carol Triggs,Consumer,Germany,EU,Furniture,149.53,1,4.96,18.59,Low,6,Thursday,31,January,2013
MX-2013-168123,2013-01-31,Standard Class,RH-19495,Rick Hansen,Consumer,Brazil,LATAM,"Office Supplies, Technology",199.44,12,63.48,18.27,Medium,6,Thursday,31,January,2013
CA-2013-129238,2013-01-31,Standard Class,SC-20050,Sample Company A,Home Office,United States,US,"Office Supplies, Technology",166.29,6,36.0,15.75,Medium,4,Thursday,31,January,2013
IZ-2013-3780,2013-01-31,Second Class,CM-12715,Craig Molinari,Corporate,Iraq,EMEA,Office Supplies,75.48,4,18.84,10.95,High,2,Thursday,31,January,2013
NI-2013-2070,2013-01-31,First Class,RA-19885,Ruben Ausman,Corporate,Nigeria,Africa,Office Supplies,59.25,4,-106.17,13.06,Critical,3,Thursday,31,January,2013
UP-2013-5300,2013-01-31,Standard Class,LL-16840,Lauren Leatherbury,Consumer,Ukraine,EMEA,"Furniture, Office Supplies",123.63,2,44.88,8.76,Medium,5,Thursday,31,January,2013
IN-2013-20723,2013-01-31,Standard Class,BN-11470,Brad Norvell,Corporate,China,APAC,Office Supplies,126.96,1,34.26,4.08,Medium,4,Thursday,31,January,2013
ES-2013-3895203,2013-01-31,Standard Class,BO-11425,Bobby Odegard,Consumer,Spain,EU,Office Supplies,43.2,1,17.28,3.84,Medium,6,Thursday,31,January,2013
CA-2013-147970,2013-01-31,Second Class,AB-10150,Aimee Bixby,Consumer,United States,US,Office Supplies,15.55,3,5.44,3.66,Critical,2,Thursday,31,January,2013
ES-2013-4213066,2013-01-31,Standard Class,MC-17635,Matthew Clasen,Corporate,France,EU,Office Supplies,47.88,3,2.79,3.46,Medium,6,Thursday,31,January,2013
CA-2013-158043,2013-01-31,Second Class,JK-15325,Jason Klamczynski,Corporate,United States,US,Office Supplies,23.36,2,11.68,0.55,Medium,4,Thursday,31,January,2013
ZI-2013-3330,2013-01-31,Second Class,ND-18460,Neil Ducich,Corporate,Zimbabwe,Africa,Office Supplies,3.46,1,-5.32,0.09,Medium,5,Thursday,31,January,2013
IN-2014-11763,2014-01-31,First Class,JS-15685,Jim Sink,Corporate,Australia,APAC,"Office Supplies, Technology",2624.99,14,32.9,783.37,Critical,1,Friday,31,January,2014
ES-2014-5576647,2014-01-31,Standard Class,DJ-13420,Denny Joy,Corporate,France,EU,Technology,2102.83,8,321.55,246.17,High,4,Friday,31,January,2014
IN-2014-29774,2014-01-31,First Class,RR-19525,Rick Reed,Corporate,China,APAC,"Office Supplies, Technology",880.95,5,153.42,225.07,Critical,1,Friday,31,January,2014
CA-2014-121790,2014-01-31,Standard Class,LP-17095,Liz Preis,Consumer,United States,US,"Furniture, Office Supplies, Technology",2113.57,11,209.14,194.88,Medium,7,Friday,31,January,2014
CA-2014-157273,2014-01-31,First Class,SZ-20035,Sam Zeldin,Home Office,United States,US,Technology,604.77,4,60.48,82.91,High,3,Friday,31,January,2014
ID-2014-22410,2014-01-31,Second Class,MY-17380,Maribeth Yedwab,Corporate,Indonesia,APAC,"Office Supplies, Technology",595.26,14,57.54,76.6,High,4,Friday,31,January,2014
IN-2014-16705,2014-01-31,Second Class,SS-10515,Shirley Schmidt,Home Office,China,APAC,Furniture,316.44,12,117.0,58.77,High,4,Friday,31,January,2014
ID-2014-23201,2014-01-31,Standard Class,SG-10890,Susan Gilcrest,Corporate,Australia,APAC,"Furniture, Office Supplies",726.92,11,1.16,33.89,Medium,5,Friday,31,January,2014
CA-2014-148999,2014-01-31,Standard Class,EB-13870,Emily Burns,Consumer,United States,US,Furniture,419.14,4,-68.11,29.66,Medium,5,Friday,31,January,2014
MX-2014-147599,2014-01-31,First Class,CS-12505,Cindy Stewart,Consumer,Mexico,LATAM,"Furniture, Office Supplies",285.67,6,31.33,31.45,Medium,3,Friday,31,January,2014
IN-2014-52097,2014-01-31,Standard Class,JG-15115,Jack Garza,Consumer,Australia,APAC,Furniture,217.89,5,55.59,23.07,High,5,Friday,31,January,2014
CA-2014-104220,2014-01-31,Standard Class,BV-11245,Benjamin Venier,Corporate,United States,US,"Furniture, Office Supplies, Technology",340.22,20,105.94,33.05,Low,6,Friday,31,January,2014
ES-2014-1620754,2014-01-31,First Class,GH-14665,Greg Hansen,Consumer,Italy,EU,Office Supplies,64.08,4,2.52,16.71,High,3,Friday,31,January,2014
CA-2014-112725,2014-01-31,Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,US,"Furniture, Office Supplies",142.34,11,-5.48,17.22,Low,7,Friday,31,January,2014
MX-2014-143924,2014-01-31,Second Class,NW-18400,Natalie Webber,Consumer,Panama,LATAM,"Furniture, Office Supplies, Technology",361.29,11,-160.07,26.76,Medium,5,Friday,31,January,2014
IZ-2014-8090,2014-01-31,Second Class,TS-11085,Thais Sissman,Consumer,Iraq,EMEA,Office Supplies,202.41,9,62.97,16.59,Medium,2,Friday,31,January,2014
ES-2014-4299662,2014-01-31,Standard Class,BF-11080,Bart Folk,Consumer,Spain,EU,"Furniture, Office Supplies",212.09,6,58.19,13.68,Medium,5,Friday,31,January,2014
CA-2014-164329,2014-01-31,Same Day,MM-17920,Michael Moore,Consumer,United States,US,Office Supplies,129.3,2,6.46,6.57,Medium,0,Friday,31,January,2014
ES-2014-1518275,2014-01-31,Same Day,JG-15805,John Grady,Corporate,Germany,EU,Office Supplies,48.15,3,15.84,4.93,High,0,Friday,31,January,2014
IN-2014-38755,2014-01-31,Standard Class,NS-18640,Noel Staavos,Corporate,China,APAC,Office Supplies,25.92,2,8.28,1.65,Medium,4,Friday,31,January,2014
ES-2014-5706764,2014-01-31,Standard Class,TC-21535,Tracy Collins,Home Office,Italy,EU,Office Supplies,23.22,6,2.16,0.71,Medium,4,Friday,31,January,2014
NI-2014-330,2014-01-31,Standard Class,SF-10065,Sandra Flanagan,Consumer,Nigeria,Africa,Office Supplies,2.38,1,-5.42,0.1,Medium,5,Friday,31,January,2014
ES-2011-5287434,2011-03-31,Standard Class,SA-20830,Sue Ann Reed,Consumer,United Kingdom,EU,"Furniture, Office Supplies",3081.39,11,483.45,424.86,High,4,Thursday,31,March,2011
RS-2011-2260,2011-03-31,Same Day,NG-18430,Nathan Gelder,Consumer,Russia,EMEA,Furniture,824.22,2,255.48,200.09,Critical,0,Thursday,31,March,2011
CA-2011-130428,2011-03-31,Same Day,TG-21640,Trudy Glocke,Consumer,United States,US,"Furniture, Office Supplies",1142.16,14,89.42,150.28,High,0,Thursday,31,March,2011
RS-2011-2200,2011-03-31,Second Class,PG-18895,Paul Gonzalez,Consumer,Russia,EMEA,Office Supplies,816.84,15,122.79,97.65,Medium,2,Thursday,31,March,2011
CA-2011-128055,2011-03-31,Standard Class,AA-10315,Alex Avila,Consumer,United States,US,Office Supplies,726.55,4,267.42,58.13,Medium,5,Thursday,31,March,2011
IN-2011-63115,2011-03-31,Standard Class,RM-19750,Roland Murray,Consumer,China,APAC,Technology,336.24,2,127.74,41.92,Low,6,Thursday,31,March,2011
TU-2011-1630,2011-03-31,Standard Class,JP-15460,Jennifer Patt,Corporate,Turkey,EMEA,Furniture,140.95,2,-105.77,26.9,High,4,Thursday,31,March,2011
CG-2011-4610,2011-03-31,Same Day,AR-10405,Allen Rosenblatt,Corporate,Democratic Republic of the Congo,Africa,Technology,124.44,1,24.87,15.95,High,0,Thursday,31,March,2011
US-2011-104759,2011-03-31,Standard Class,DD-13570,Dorothy Dickinson,Consumer,United States,US,"Office Supplies, Technology",88.11,9,0.17,9.87,High,4,Thursday,31,March,2011
IN-2011-30985,2011-03-31,Standard Class,RW-19540,Rick Wilson,Corporate,Australia,APAC,"Furniture, Office Supplies",270.05,4,48.23,11.07,Medium,4,Thursday,31,March,2011
ES-2011-3721082,2011-03-31,Standard Class,LB-16735,Larry Blacks,Consumer,Switzerland,EU,"Furniture, Office Supplies",130.92,4,46.5,6.66,Medium,4,Thursday,31,March,2011
MX-2011-147494,2011-03-31,Standard Class,RP-19270,Rachel Payne,Corporate,Brazil,LATAM,Office Supplies,23.46,3,9.36,3.36,Low,6,Thursday,31,March,2011
IT-2011-5233011,2011-03-31,Standard Class,TS-21370,Todd Sumrall,Corporate,Sweden,EU,Furniture,40.01,2,-44.05,2.78,Medium,6,Thursday,31,March,2011
CA-2011-101770,2011-03-31,Standard Class,KB-16240,Karen Bern,Corporate,United States,US,Office Supplies,1.87,1,-1.31,0.17,Medium,4,Thursday,31,March,2011
CA-2011-112403,2011-03-31,Same Day,JO-15280,Jas O'Carroll,Consumer,United States,US,Office Supplies,0.85,1,-0.6,0.1,High,0,Thursday,31,March,2011
ES-2012-4101342,2012-03-31,Standard Class,ES-14080,Erin Smith,Corporate,Germany,EU,Office Supplies,1099.9,15,187.87,139.11,High,5,Saturday,31,March,2012
TU-2012-3110,2012-03-31,Standard Class,RO-19780,Rose O'Brian,Consumer,Turkey,EMEA,Office Supplies,464.61,4,-442.41,54.11,High,4,Saturday,31,March,2012
MO-2012-4180,2012-03-31,Same Day,BW-11110,Bart Watters,Corporate,Morocco,Africa,Technology,173.82,1,24.33,42.25,High,0,Saturday,31,March,2012
IN-2012-14010,2012-03-31,Standard Class,KC-16255,Karen Carlisle,Corporate,China,APAC,"Office Supplies, Technology",730.86,9,285.18,45.52,Medium,5,Saturday,31,March,2012
MX-2012-165463,2012-03-31,Standard Class,SH-20635,Stefanie Holloman,Corporate,Peru,LATAM,Furniture,274.8,5,4.5,16.76,Medium,4,Saturday,31,March,2012
ES-2012-1965184,2012-03-31,Standard Class,CM-12190,Charlotte Melton,Consumer,Italy,EU,Office Supplies,279.6,8,53.88,12.43,Medium,5,Saturday,31,March,2012
ES-2012-30825642,2012-03-31,Standard Class,SN-10560,Skye Norling,Home Office,United Kingdom,EU,"Office Supplies, Technology",327.45,5,62.94,7.85,Medium,5,Saturday,31,March,2012
CA-2012-137106,2012-03-31,Standard Class,SC-20260,Scott Cohen,Corporate,United States,US,Technology,79.96,5,27.99,3.63,Medium,4,Saturday,31,March,2012
CA-2012-128125,2012-03-31,Standard Class,EB-13705,Ed Braxton,Corporate,United States,US,"Furniture, Office Supplies",120.76,6,27.83,0.86,Medium,5,Saturday,31,March,2012
IT-2013-3435780,2013-03-31,Second Class,CM-12235,Chris McAfee,Consumer,Spain,EU,Office Supplies,356.24,2,-0.04,49.98,Medium,5,Sunday,31,March,2013
CA-2013-128258,2013-03-31,First Class,CP-12085,Cathy Prescott,Corporate,United States,US,Office Supplies,11.34,1,5.56,2.01,High,2,Sunday,31,March,2013
ES-2014-39261821,2014-03-31,Same Day,CM-12190,Charlotte Melton,Consumer,France,EU,"Furniture, Office Supplies",3496.45,16,729.25,300.16,Medium,0,Monday,31,March,2014
MA-2014-9930,2014-03-31,Standard Class,SC-20380,Shahid Collister,Consumer,Madagascar,Africa,"Furniture, Office Supplies",1250.88,14,301.26,141.55,High,4,Monday,31,March,2014
IS-2014-6390,2014-03-31,Standard Class,JS-15685,Jim Sink,Corporate,Israel,EMEA,Technology,1272.12,4,292.56,91.52,Medium,5,Monday,31,March,2014
ES-2014-39845391,2014-03-31,Standard Class,MC-18130,Mike Caudle,Corporate,Germany,EU,"Furniture, Office Supplies",996.85,10,199.3,122.98,High,4,Monday,31,March,2014
CA-2014-113474,2014-03-31,First Class,TM-21490,Tony Molinari,Consumer,United States,US,Office Supplies,325.86,2,149.9,83.2,High,1,Monday,31,March,2014
IN-2014-54197,2014-03-31,Standard Class,DB-13405,Denny Blanton,Consumer,India,APAC,"Furniture, Office Supplies, Technology",1433.13,17,367.17,160.98,High,4,Monday,31,March,2014
IN-2014-30852,2014-03-31,Standard Class,GZ-14545,George Zrebassa,Corporate,China,APAC,"Furniture, Office Supplies",582.69,6,248.97,61.99,Medium,4,Monday,31,March,2014
UP-2014-9950,2014-03-31,Standard Class,KH-16330,Katharine Harms,Corporate,Ukraine,EMEA,"Furniture, Office Supplies, Technology",1277.97,4,375.72,60.02,Medium,6,Monday,31,March,2014
EG-2014-5510,2014-03-31,Standard Class,JS-15940,Joni Sundaresam,Home Office,Egypt,Africa,Office Supplies,522.42,5,38.46,35.38,Medium,4,Monday,31,March,2014
US-2014-120117,2014-03-31,Same Day,TB-21400,Tom Boeckenhauer,Consumer,United States,US,"Office Supplies, Technology",170.87,3,20.61,29.18,High,0,Monday,31,March,2014
ES-2014-28969261,2014-03-31,Second Class,NS-18505,Neola Schneider,Consumer,Ireland,EU,"Furniture, Office Supplies",638.65,22,-514.03,67.95,Medium,2,Monday,31,March,2014
AG-2014-8040,2014-03-31,Second Class,BD-11605,Brian Dahlen,Consumer,Algeria,Africa,Office Supplies,122.88,4,9.72,19.74,High,2,Monday,31,March,2014
ES-2014-12867201,2014-03-31,Second Class,JO-15145,Jack O'Briant,Corporate,France,EU,Office Supplies,280.14,6,35.1,26.47,High,2,Monday,31,March,2014
ES-2014-3878729,2014-03-31,Standard Class,GG-14650,Greg Guthrie,Corporate,Germany,EU,"Office Supplies, Technology",653.91,14,118.62,35.6,Medium,4,Monday,31,March,2014
ES-2014-3248216,2014-03-31,First Class,LW-17215,Luke Weiss,Consumer,France,EU,Office Supplies,43.2,2,0.96,14.3,Critical,3,Monday,31,March,2014
IN-2014-31475,2014-03-31,Second Class,DA-13450,Dianna Arnett,Home Office,Australia,APAC,"Furniture, Office Supplies, Technology",198.48,13,32.31,22.06,Medium,4,Monday,31,March,2014
CG-2014-5210,2014-03-31,Second Class,PW-19030,Pauline Webber,Corporate,Democratic Republic of the Congo,Africa,Office Supplies,77.52,4,36.36,10.92,Medium,2,Monday,31,March,2014
US-2014-126781,2014-03-31,Standard Class,KH-16360,Katherine Hughes,Consumer,Panama,LATAM,Furniture,69.62,3,-19.78,5.87,Medium,4,Monday,31,March,2014
UZ-2014-7050,2014-03-31,Standard Class,ES-14080,Erin Smith,Corporate,Uzbekistan,EMEA,"Office Supplies, Technology",182.79,3,7.68,6.3,Medium,4,Monday,31,March,2014
CA-2014-126634,2014-03-31,Second Class,AB-10165,Alan Barnes,Consumer,United States,US,Furniture,94.2,5,39.56,4.69,Medium,2,Monday,31,March,2014
MX-2014-144036,2014-03-31,Standard Class,BM-11575,Brendan Murry,Corporate,Nicaragua,LATAM,Office Supplies,25.62,3,12.78,4.43,High,4,Monday,31,March,2014
TZ-2014-2650,2014-03-31,Standard Class,CG-12520,Claire Gute,Consumer,Tanzania,Africa,Office Supplies,49.74,1,11.91,4.1,High,4,Monday,31,March,2014
CA-2014-129910,2014-03-31,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,US,Office Supplies,59.76,1,16.73,3.5,Medium,4,Monday,31,March,2014
ES-2014-50939671,2014-03-31,Standard Class,PO-18850,Patrick O'Brill,Consumer,France,EU,Office Supplies,73.8,10,20.22,5.03,Medium,4,Monday,31,March,2014
US-2014-154851,2014-03-31,Standard Class,BP-11155,Becky Pak,Consumer,United States,US,Office Supplies,5.72,5,-4.76,0.39,High,4,Monday,31,March,2014
MX-2011-147816,2011-05-31,Standard Class,LD-16855,Lela Donovan,Corporate,Mexico,LATAM,Technology,761.73,3,120.57,173.68,High,4,Tuesday,31,May,2011
RO-2011-9170,2011-05-31,Standard Class,CM-12715,Craig Molinari,Corporate,Romania,EMEA,"Furniture, Office Supplies, Technology",2063.67,13,345.21,179.99,Medium,4,Tuesday,31,May,2011
IN-2011-81308,2011-05-31,Standard Class,ES-14080,Erin Smith,Corporate,Australia,APAC,Office Supplies,1245.02,4,62.18,106.4,Medium,6,Tuesday,31,May,2011
IN-2011-75218,2011-05-31,Same Day,AH-10465,Amy Hunt,Consumer,India,APAC,"Office Supplies, Technology",521.25,11,119.94,75.81,Medium,0,Tuesday,31,May,2011
IT-2011-3076849,2011-05-31,Standard Class,JR-15700,Jocasta Rupert,Consumer,Italy,EU,"Office Supplies, Technology",625.49,5,-20.23,57.06,Medium,5,Tuesday,31,May,2011
MX-2011-140851,2011-05-31,Standard Class,JH-15430,Jennifer Halladay,Consumer,Nicaragua,LATAM,"Furniture, Technology",685.99,6,260.53,54.06,Medium,5,Tuesday,31,May,2011
CA-2011-166051,2011-05-31,Standard Class,JK-15625,Jim Karlsson,Consumer,United States,US,Technology,773.7,6,230.97,50.47,Medium,5,Tuesday,31,May,2011
RW-2011-3040,2011-05-31,Same Day,MD-17350,Maribeth Dona,Consumer,Rwanda,Africa,"Furniture, Office Supplies, Technology",486.3,8,63.78,42.36,Medium,0,Tuesday,31,May,2011
MX-2011-165673,2011-05-31,Standard Class,PB-19210,Phillip Breyer,Corporate,Cuba,LATAM,"Office Supplies, Technology",653.59,7,271.85,20.29,High,5,Tuesday,31,May,2011
US-2011-149041,2011-05-31,Standard Class,PB-19210,Phillip Breyer,Corporate,Brazil,LATAM,"Office Supplies, Technology",260.67,7,-121.07,14.56,Medium,5,Tuesday,31,May,2011
IN-2011-86782,2011-05-31,First Class,ME-17320,Maria Etezadi,Home Office,New Zealand,APAC,"Furniture, Office Supplies",233.46,12,79.86,21.85,High,3,Tuesday,31,May,2011
MX-2011-128538,2011-05-31,Standard Class,PF-19120,Peter Fuller,Consumer,Colombia,LATAM,Furniture,67.28,2,18.8,7.11,High,4,Tuesday,31,May,2011
IN-2011-45489,2011-05-31,Standard Class,GH-14425,Gary Hwang,Consumer,India,APAC,Office Supplies,31.59,3,0.9,2.46,Low,6,Tuesday,31,May,2011
IN-2012-43074,2012-05-31,Standard Class,EH-14185,Evan Henry,Consumer,Australia,APAC,"Furniture, Office Supplies, Technology",3752.79,22,547.6,253.85,Medium,6,Thursday,31,May,2012
IN-2012-46448,2012-05-31,Same Day,SW-20245,Scot Wooten,Consumer,India,APAC,"Office Supplies, Technology",1002.24,21,90.54,165.79,High,0,Thursday,31,May,2012
ES-2012-2102738,2012-05-31,Standard Class,AS-10225,Alan Schoenberger,Corporate,United Kingdom,EU,Technology,1952.85,4,75.33,144.14,Medium,6,Thursday,31,May,2012
CA-2012-147788,2012-05-31,Standard Class,TM-21010,Tamara Manning,Consumer,United States,US,"Furniture, Office Supplies",1745.71,14,209.64,173.57,Medium,4,Thursday,31,May,2012
CA-2012-120677,2012-05-31,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,US,Furniture,2567.84,8,770.35,116.03,Medium,4,Thursday,31,May,2012
IN-2012-78886,2012-05-31,Second Class,SL-20155,Sara Luxemburg,Home Office,China,APAC,"Furniture, Office Supplies, Technology",1634.79,20,638.07,143.15,Medium,4,Thursday,31,May,2012
IT-2012-2675422,2012-05-31,Second Class,BF-11215,Benjamin Farhat,Home Office,Germany,EU,Furniture,555.14,4,-1924.54,62.75,High,2,Thursday,31,May,2012
IN-2012-19687,2012-05-31,Standard Class,CL-11890,Carl Ludwig,Consumer,China,APAC,Technology,346.74,4,-20.82,60.59,High,4,Thursday,31,May,2012
IN-2012-71459,2012-05-31,First Class,MH-17440,Mark Haberlin,Corporate,Australia,APAC,"Office Supplies, Technology",341.22,5,3.42,68.6,Critical,3,Thursday,31,May,2012
ES-2012-33018131,2012-05-31,Same Day,DL-13495,Dionis Lloyd,Corporate,United Kingdom,EU,Furniture,298.68,2,113.46,53.98,Critical,0,Thursday,31,May,2012
CA-2012-149748,2012-05-31,Second Class,EM-13825,Elizabeth Moffitt,Corporate,United States,US,"Furniture, Office Supplies",345.26,8,154.42,55.44,High,2,Thursday,31,May,2012
ES-2012-45949581,2012-05-31,Second Class,TB-11520,Tracy Blumstein,Consumer,France,EU,"Office Supplies, Technology",942.51,6,64.65,45.82,High,3,Thursday,31,May,2012
CA-2012-100818,2012-05-31,Second Class,JM-15265,Janet Molinari,Corporate,United States,US,"Furniture, Office Supplies",234.51,14,-11.9,31.92,Medium,5,Thursday,31,May,2012
ID-2012-12519,2012-05-31,First Class,CR-12580,Clay Rozendal,Home Office,Pakistan,APAC,Office Supplies,311.38,24,-165.17,55.71,High,2,Thursday,31,May,2012
